,Name,Division,OverallScore,Rank,Wk1_Score,Wk1_Rank,Wk2_Score,Wk2_Rank,Wk3_Score,Wk3_Rank,Wk4_Score,Wk4_Rank,Wk5_Score,Wk5_Rank
20545,Mélaine Petit,I-Women,3029,330,116,387,77,1118,347,745,250,209,108,570
18791,Anne Waage,I-Women,3045,331,123,105,84,619,379,337,240,1414,108,570
32519,Shannan Simpson,I-Women,3050,332,106,1604,85,570,367,445,249,253,119,178
9164,Tiffanie Meekins,I-Women,3051,333,107,1420,87,465,396,191,247,405,108,570
14141,Crissy Cannon,I-Women,3069,334,114,540,73,1558,375,367,245,545,129,59
28663,Meghan Sweet,I-Women,3071,335,109,1129,79,970,359,522,250,209,116,241
4322,Megan Smith,I-Women,3074,336,104,2074,90,159,392,219,248,320,114,302
18394,Brittany Kopp,I-Women,3089,337,113,608,75,1322,423,88,245,545,109,526
74048,Ashley Nowe,I-Women,3090,338,111,833,76,1224,376,358,253,105,108,570
21387,Christina Mulholland,I-Women,3090,338,113,608,81,823,361,497,250,209,102,953
43904,Jessie Boaz,I-Women,3095,340,118,279,76,1224,427,79,247,405,100,1108
10186,Jennifer Morris,I-Women,3098,341,112,702,90,159,322,1252,246,459,109,526
29318,Christa Giordano,I-Women,3125,342,109,1129,78,1040,387,259,250,209,110,488
13627,Melody Miser Varghese,I-Women,3156,343,115,467,79,970,388,248,244,651,104,820
17283,Allison Brager,I-Women,3162,344,116,387,72,1690,380,324,246,459,114,302
19275,Onie Laflamme,I-Women,3163,345,121,165,76,1224,415,119,240,1414,116,241
29890,Emily Griffith,I-Women,3170,346,113,608,83,680,371,411,244,651,104,820
31593,Jennifer Navarro,I-Women,3177,347,108,1271,90,159,352,632,245,545,108,570
6091,Megin Oczkowski,I-Women,3189,348,117,328,90,159,315,1472,242,962,115,268
30561,Lindsay Renteria,I-Women,3190,349,112,702,76,1224,367,445,253,105,106,714
9656,Kylie Lindbeck,I-Women,3203,350,106,1604,93,73,351,659,253,105,105,762
59148,cyndi frieling,I-Women,3217,351,106,1604,90,159,390,233,244,651,108,570
29023,Lindsay McCardle,I-Women,3223,352,108,1271,82,743,384,291,249,253,107,665
4955,Abby Knowles,I-Women,3229,353,122,139,71,1846,398,183,242,962,124,99
31378,Christine Watts,I-Women,3240,354,124,92,68,2289,420,98,246,459,114,302
40786,Danielle Edmundson,I-Women,3243,355,112,702,73,1558,382,310,247,405,115,268
6989,Nina Arezina,I-Women,3259,356,118,279,80,907,365,463,240,1414,118,196
5039,Briley Ochs,I-Women,3266,357,113,608,83,680,328,1088,248,320,108,570
11107,Laura Wehrkamp,I-Women,3275,358,115,467,81,823,361,497,242,962,109,526
5823,Kim Hagger,I-Women,3279,359,106,1604,94,58,360,506,242,962,120,149
38371,Jill DiGiampaolo,I-Women,3280,360,123,105,88,426,322,1252,241,1152,113,345
10069,Courtney Bowman,I-Women,3290,361,106,1604,91,114,403,159,244,651,105,762
3687,Vanessa Reyes,I-Women,3306,362,119,242,80,907,318,1390,245,545,117,222
2168,Keeta Duke,I-Women,3323,363,108,1271,90,159,358,538,242,962,112,393
16665,Amy Durfee,I-Women,3328,364,110,963,78,1040,368,435,248,320,108,570
6724,Valerie Lemay,I-Women,3338,365,112,702,85,570,372,403,243,783,103,880
14484,Melissa Gust,I-Women,3361,366,107,1420,90,159,339,890,244,651,116,241
5591,Joanne Jeffrey,I-Women,3371,367,115,467,72,1690,385,279,251,173,105,762
55728,Stephanie Ognjanovski,I-Women,3383,368,120,198,69,2133,363,481,252,138,111,433
42344,Liberty Ziegahn,I-Women,3397,369,121,165,78,1040,364,470,241,1152,108,570
6383,Nicola Simpson,I-Women,3405,370,111,833,81,823,373,397,252,138,99,1214
19510,Meagan Mathews,I-Women,3413,371,114,540,79,970,347,745,242,962,118,196
31173,Carrie Egan,I-Women,3429,372,114,540,88,426,362,491,241,1152,104,820
8666,Christina Van Der Hulst,I-Women,3430,373,111,833,75,1322,385,279,244,651,113,345
53317,Jennifer Bartz,I-Women,3442,374,104,2074,90,159,384,291,249,253,107,665
3002,Liz Stewart,I-Women,3446,375,109,1129,84,619,347,745,244,651,114,302
48160,Ashley Almand,I-Women,3450,376,112,702,77,1118,403,159,244,651,104,820
13039,Phaidra Knight,I-Women,3459,377,105,1819,90,159,350,695,245,545,116,241
10565,Jenna Gracey,I-Women,3459,377,112,702,81,823,393,210,242,962,105,762
19693,Starlyn Loy,I-Women,3463,379,105,1819,84,619,372,403,248,320,114,302
3213,Valarie Perry,I-Women,3467,380,116,387,91,114,303,1970,244,651,113,345
5027,Felice Steinberg,I-Women,3470,381,108,1271,75,1322,385,279,249,253,113,345
50900,Christen Wagner,I-Women,3471,382,107,1420,83,680,372,403,254,88,103,880
26758,Rio Landa,I-Women,3473,383,106,1604,90,159,336,957,248,320,111,433
28641,Natalie Dent,I-Women,3478,384,114,540,76,1224,338,928,245,545,116,241
46685,Polly Albright,I-Women,3493,385,119,242,90,159,327,1108,240,1414,108,570
3619,Holly Ada McIlroy,I-Women,3533,386,108,1271,90,159,329,1069,248,320,106,714
40756,Kelly Clark,I-Women,3539,387,113,608,82,743,344,793,242,962,111,433
11890,Ayn Toppin,I-Women,3543,388,112,702,86,511,347,745,241,1152,111,433
50848,Paige Nutt,I-Women,3547,389,122,139,69,2133,366,452,249,253,108,570
24471,Angela Kamendulis,I-Women,3547,389,107,1420,80,907,347,745,249,253,117,222
13469,Monica Ball,I-Women,3551,391,116,387,90,159,321,1281,242,962,105,762
55179,genevieve girdner,I-Women,3552,392,110,963,91,114,355,584,243,783,100,1108
33160,Bonnie Maclean,I-Women,3565,393,118,279,74,1435,387,259,240,1414,119,178
2564,Breanne Feudale,I-Women,3568,394,120,198,70,1993,378,343,248,320,106,714
19445,Marisa Thomas,I-Women,3569,395,112,702,88,426,351,659,242,962,104,820
39621,Taryn Stratten,I-Women,3572,396,129,41,75,1322,363,481,249,253,95,1475
15559,Amy Woods,I-Women,3573,397,118,279,80,907,339,890,241,1152,113,345
8620,Tracy Hutt,I-Women,3576,398,110,963,90,159,350,695,240,1414,113,345
15438,Sonya McMillan,I-Women,3580,399,108,1271,90,159,393,210,240,1414,109,526
5825,Jessica Rodriguez,I-Women,3581,400,109,1129,86,511,334,988,244,651,114,302
79047,Andrea Cuff,I-Women,3585,401,114,540,78,1040,333,1009,244,651,113,345
11865,Madi Mansberger,I-Women,3592,402,108,1271,80,907,362,491,250,209,106,714
11335,Miki Carey,I-Women,3601,403,106,1604,86,511,341,855,253,105,109,526
7185,Rachel Doucet,I-Women,3605,404,117,328,79,970,375,367,240,1414,109,526
38603,Audra Mariz,I-Women,3611,405,115,467,88,426,327,1108,240,1414,118,196
11859,Nell Shuttleworth,I-Women,3613,406,115,467,67,2460,423,88,249,253,113,345
63719,Jackie Byington,I-Women,3619,407,118,279,75,1322,396,191,243,783,101,1044
17256,Nicole Christensen,I-Women,3620,408,110,963,74,1435,338,928,251,173,122,121
24931,Dimi Poulos,I-Women,3635,409,111,833,90,159,351,659,240,1414,108,570
2813,Ashley Werner,I-Women,3636,410,105,1819,90,159,396,191,249,253,99,1214
42057,Christina Gloger,I-Women,3641,411,110,963,76,1224,344,793,251,173,110,488
6366,Marianna Tzourtzek,I-Women,3646,412,113,608,77,1118,357,555,244,651,106,714
61182,Lucy Rae,I-Women,3647,413,117,328,77,1118,349,704,241,1152,113,345
26295,Caroline Fryklund,I-Women,3656,414,109,1129,72,1690,375,367,257,37,111,433
5831,Amanda Garcia,I-Women,3670,415,111,833,93,73,336,957,240,1414,112,393
14638,Gigja Arnadottir,I-Women,3674,416,112,702,90,159,384,291,240,1414,100,1108
67953,Myriam Barreda,I-Women,3675,417,107,1420,76,1224,364,470,248,320,116,241
13957,Kelli Cramer,I-Women,3678,418,111,833,81,823,354,597,245,545,103,880
20040,Merrill Mullis,I-Women,3713,419,103,2314,90,159,377,350,248,320,108,570
2851,Natalie Cormier,I-Women,3743,420,111,833,72,1690,349,704,248,320,118,196
44681,Malin Nyström,I-Women,3745,421,119,242,82,743,324,1175,241,1152,111,433
4644,Camille Carleton,I-Women,3747,422,108,1271,90,159,364,470,240,1414,111,433
5723,Jayme Bowles,I-Women,3764,423,109,1129,86,511,323,1232,246,459,111,433
38490,Ami Wight,I-Women,3779,424,107,1420,70,1993,434,58,251,173,121,135
16964,Tonia Osborne,I-Women,3779,424,114,540,87,465,350,695,240,1414,107,665
3345,jessica Cote--Beaudoin,I-Women,3783,426,105,1819,83,680,384,291,251,173,104,820
14439,Kaitlyn Fitzgerald,I-Women,3785,427,105,1819,88,426,375,367,246,459,106,714
25999,Stephanie Kennedy,I-Women,3795,428,106,1604,85,570,360,506,245,545,108,570
60328,Sarah McClendon,I-Women,3801,429,120,198,73,1558,375,367,241,1152,109,526
20724,mayra saldarriaga,I-Women,3814,430,128,43,70,1993,390,233,241,1152,112,393
20174,Anna Mattson,I-Women,3822,431,110,963,82,743,355,584,242,962,108,570
3945,Amy Quimby,I-Women,3831,432,109,1129,83,680,354,597,245,545,103,880
22459,Amber McCue,I-Women,3838,433,122,139,71,1846,377,350,246,459,101,1044
8946,Molly Abgarian,I-Women,3843,434,121,165,64,3065,381,321,256,51,116,241
9148,Hilary Stiefelmeyer,I-Women,3847,435,106,1604,91,114,354,597,242,962,108,570
24526,Emily Taylor,I-Women,3850,436,119,242,68,2289,355,584,250,209,109,526
33295,Jessica Tillapaugh,I-Women,3852,437,107,1420,86,511,347,745,243,783,112,393
24026,Taylor Lawson,I-Women,3855,438,109,1129,81,823,352,632,243,783,110,488
25294,Allison Carley,I-Women,3865,439,109,1129,83,680,366,452,244,651,102,953
7237,Sarah Hopping,I-Women,3876,440,100,3270,105,5,425,85,248,320,118,196
18999,Anh Vu,I-Women,3884,441,110,963,82,743,358,538,241,1152,110,488
39764,Erin Bennion,I-Women,3888,442,104,2074,86,511,353,609,245,545,120,149
72252,Lindsey Wehseler,I-Women,3900,443,112,702,90,159,358,538,242,962,94,1539
8231,Brittani Blackburn,I-Women,3911,444,105,1819,87,465,358,538,250,209,103,880
25152,JB Newell,I-Women,3919,445,112,702,89,394,350,695,240,1414,106,714
5297,Lauren Fleri,I-Women,3926,446,111,833,80,907,364,470,240,1414,114,302
7201,Monica Branco,I-Women,3935,447,111,833,78,1040,383,303,240,1414,113,345
12652,Liz Burns,I-Women,3939,448,112,702,76,1224,376,358,240,1414,116,241
52662,Tiffany Szemplinski,I-Women,3940,449,115,467,88,426,334,988,244,651,96,1408
18680,Renee Hoffman,I-Women,3951,450,105,1819,73,1558,422,97,250,209,115,268
28253,Jenny Micalizzi,I-Women,3958,451,111,833,82,743,325,1161,244,651,108,570
12917,Tiffany Normandin,I-Women,3970,452,113,608,77,1118,359,522,241,1152,108,570
3200,Danielle Horan,I-Women,3979,453,100,3270,90,159,380,324,253,105,122,121
6821,Julianne Broadbent,I-Women,3982,454,101,2921,90,159,363,481,258,28,112,393
76531,Candice Walls,I-Women,3988,455,102,2584,90,159,432,61,242,962,117,222
11695,Amanda Welliver,I-Women,4001,456,113,608,76,1224,355,584,241,1152,111,433
31263,Nicole Gordon,I-Women,4010,457,117,328,83,680,324,1175,243,783,101,1044
19521,Alanna DeBell,I-Women,4013,458,108,1271,85,570,311,1656,248,320,118,196
69110,Kristi Oakley,I-Women,4023,459,115,467,71,1846,327,1108,250,209,112,393
1742,Lisa menchetti,I-Women,4028,460,120,198,70,1993,339,890,246,459,110,488
24750,Katie Mitchell,I-Women,4031,461,101,2921,90,159,368,435,248,320,118,196
7355,Steph Malcom,I-Women,4039,462,108,1271,84,619,345,784,244,651,106,714
39164,Cady Hart,I-Women,4046,463,116,387,72,1690,393,210,240,1414,113,345
19344,Cara Hipskind,I-Women,4057,464,105,1819,78,1040,344,793,250,209,118,196
50837,Cori Gobell,I-Women,4060,465,106,1604,79,970,376,358,243,783,113,345
76102,melissa Faichuk,I-Women,4061,466,112,702,72,1690,343,817,246,459,112,393
21513,Ulla Simanainen,I-Women,4066,467,110,963,89,394,352,632,248,320,90,1757
51085,Kristen Olson,I-Women,4105,468,102,2584,97,25,367,445,243,783,115,268
25663,Terah Dowell,I-Women,4105,468,112,702,68,2289,350,695,248,320,124,99
82405,Naomie White,I-Women,4122,470,104,2074,90,159,400,173,240,1414,114,302
25306,Carissa Boone,I-Women,4126,471,116,387,74,1435,317,1414,248,320,108,570
11065,Sara Hatfield,I-Women,4129,472,111,833,87,465,356,573,243,783,95,1475
26639,Ashley Van Boxtel,I-Women,4132,473,111,833,85,570,380,324,246,459,89,1946
34773,Casilia Loessberg,I-Women,4133,474,114,540,79,970,324,1175,243,783,107,665
27138,Ayo Anise,I-Women,4136,475,100,3270,90,159,396,191,248,320,118,196
46848,jacquie edwards,I-Women,4136,475,110,963,89,394,324,1175,244,651,102,953
30267,Tea Tähtinen,I-Women,4148,477,117,328,72,1690,336,957,246,459,106,714
10542,April White,I-Women,4148,477,108,1271,86,511,366,452,241,1152,105,762
30043,Megan Luk,I-Women,4152,479,118,279,71,1846,333,1009,252,138,103,880
47165,Jamie Hagiya,I-Women,4156,480,109,1129,90,159,399,177,241,1152,94,1539
26906,Lindsey love Gallucci,I-Women,4162,481,104,2074,82,743,352,632,248,320,112,393
3999,Maria Vulcano,I-Women,4164,482,113,608,73,1558,396,191,240,1414,112,393
75892,Renee Montes,I-Women,4175,483,113,608,69,2133,382,310,246,459,107,665
48782,Kate Carson,I-Women,4179,484,102,2584,90,159,387,259,244,651,109,526
19393,Brianne Jackolski,I-Women,4187,485,102,2584,87,465,369,431,247,405,114,302
24547,Andrea Bell,I-Women,4190,486,106,1604,77,1118,342,841,247,405,117,222
4376,Anita Pravatti,I-Women,4191,487,114,540,75,1322,387,259,242,962,100,1108
21638,Jane Meade,I-Women,4199,488,110,963,82,743,337,948,241,1152,112,393
45382,Ashley Higgins,I-Women,4200,489,104,2074,81,823,385,279,243,783,116,241
25461,Lori Metke,I-Women,4200,489,108,1271,76,1224,352,632,249,253,104,820
11585,Addi Kahrs,I-Women,4200,489,105,1819,88,426,354,597,247,405,102,953
26014,Sheena Hammer,I-Women,4209,492,121,165,67,2460,343,817,245,545,117,222
47235,Jill Sprague,I-Women,4213,493,121,165,67,2460,353,609,243,783,118,196
39562,Brooke Surtees,I-Women,4213,493,111,833,83,680,322,1252,243,783,107,665
7425,Rachel Davis,I-Women,4221,495,106,1604,85,570,343,817,242,962,115,268
22880,Michelle Larson,I-Women,4228,496,106,1604,85,570,351,659,242,962,111,433
23023,Kat Ljubicic,I-Women,4241,497,101,2921,97,25,459,31,242,962,114,302
34478,Erin Richter,I-Women,4244,498,103,2314,90,159,378,343,248,320,100,1108
36091,Jessica Pinkerton,I-Women,4246,499,133,20,63,3316,402,167,251,173,108,570
23838,Christina Gryte,I-Women,4247,500,116,387,75,1322,317,1414,246,459,107,665
50896,Tara Iorg Atteberry,I-Women,4259,501,114,540,80,907,304,1922,248,320,108,570
9328,Tia Wright,I-Women,4261,502,107,1420,73,1558,430,67,243,783,111,433
5175,Brandi Exarhos,I-Women,4266,503,120,198,69,2133,336,957,245,545,111,433
27089,Pam Bradbury,I-Women,4268,504,109,1129,90,159,359,522,240,1414,101,1044
82151,Katie McLaughlin,I-Women,4277,505,115,467,64,3065,392,219,247,405,122,121
55044,Melanie Wade,I-Women,4297,506,110,963,90,159,346,767,244,651,90,1757
10896,Kristen Etherly,I-Women,4326,507,103,2314,89,394,330,1052,251,173,112,393
52718,Shanna Schmitz,I-Women,4337,508,105,1819,88,426,325,1161,247,405,109,526
3155,kimmy trowbridge,I-Women,4339,509,112,702,81,823,304,1922,246,459,111,433
23905,Tammy Lancaster,I-Women,4344,510,103,2314,79,970,360,506,250,209,113,345
33498,Amber Peck,I-Women,4352,511,109,1129,77,1118,342,841,242,962,114,302
7129,Christina Ruggiero,I-Women,4353,512,107,1420,74,1435,350,695,252,138,107,665
14963,Christine Kopr,I-Women,4372,513,114,540,72,1690,329,1069,249,253,104,820
8075,Christmas Abbott,I-Women,4381,514,108,1271,85,570,308,1787,254,88,107,665
20209,Angela Kyme,I-Women,4387,515,114,540,75,1322,384,291,240,1414,104,820
2099,Harriet Roberts,I-Women,4393,516,106,1604,82,743,336,957,250,209,103,880
17628,Wendy Arnold,I-Women,4429,517,113,608,72,1690,380,324,240,1414,112,393
38663,Erika Moburg-Jones,I-Women,4438,518,102,2584,90,159,359,522,246,459,106,714
27070,Brimlea-Jane Smyth,I-Women,4442,519,128,43,85,570,312,1613,246,459,90,1757
21757,Helga Gudmundsdottir,I-Women,4442,519,127,56,71,1846,368,435,241,1152,102,953
26241,Jessica Wass,I-Women,4445,521,104,2074,93,73,376,358,240,1414,109,526
9748,Janine Walinski,I-Women,4452,522,108,1271,92,95,427,79,240,1414,93,1593
18754,Summer Rogers,I-Women,4459,523,111,833,86,511,320,1321,246,459,97,1335
41883,Jamie Collins,I-Women,4491,524,109,1129,77,1118,359,522,241,1152,108,570
12899,Christy Hickel,I-Women,4501,525,107,1420,83,680,334,988,244,651,105,762
27477,Annie Gordon,I-Women,4530,526,105,1819,90,159,344,793,244,651,100,1108
5121,Ashley Durschmidt,I-Women,4531,527,119,242,64,3065,358,538,249,253,111,433
32262,Danielle Shelley,I-Women,4533,528,123,105,68,2289,388,248,243,783,100,1108
33480,Marie-Émilie Perreault,I-Women,4536,529,117,328,68,2289,339,890,246,459,108,570
3277,Katie Lindsey,I-Women,4540,530,105,1819,88,426,334,988,242,962,113,345
15745,Kimberly Baker,I-Women,4548,531,107,1420,90,159,339,890,240,1414,107,665
29736,Tracy Kuipers,I-Women,4566,532,119,242,74,1435,359,522,240,1414,102,953
26356,Maggie Dabe,I-Women,4566,532,110,963,72,1690,340,869,244,651,112,393
10427,Mollie Pate,I-Women,4579,534,107,1420,77,1118,366,452,245,545,101,1044
29694,Ashleigh Hiott,I-Women,4581,535,109,1129,85,570,297,2217,248,320,113,345
65958,Sarah Wilson,I-Women,4582,536,102,2584,81,823,358,538,246,459,119,178
8357,Cori Johnson,I-Women,4596,537,113,608,75,1322,319,1359,245,545,105,762
33723,Isabelle Tardif,I-Women,4600,538,102,2584,90,159,395,204,245,545,100,1108
37592,Maura Vergara,I-Women,4605,539,131,34,65,2822,413,122,242,962,107,665
65952,kathy metz,I-Women,4614,540,105,1819,75,1322,374,388,243,783,114,302
3821,Sarah-Lee Cloutier,I-Women,4618,541,111,833,71,1846,330,1052,251,173,106,714
10886,Sammy Wood,I-Women,4622,542,108,1271,90,159,327,1108,245,545,94,1539
4885,Jaelyn Wolf,I-Women,4642,543,102,2584,90,159,333,1009,248,320,108,570
22514,Sara McRoberts,I-Women,4646,544,112,702,82,743,366,452,240,1414,97,1335
23588,Erica Barnum,I-Women,4648,545,113,608,81,823,350,695,240,1414,100,1108
3055,Rochelle Thayer,I-Women,4657,546,123,105,62,3630,375,367,249,253,114,302
18156,Amber Goppert,I-Women,4664,547,108,1271,90,159,365,463,246,459,86,2312
30996,Brandy Richardson,I-Women,4674,548,99,3645,105,5,380,324,246,459,116,241
37807,Shely Weinrich,I-Women,4681,549,110,963,83,680,330,1052,244,651,97,1335
9240,Christy Harper,I-Women,4683,550,109,1129,81,823,333,1009,241,1152,108,570
10925,Kelsey McBride,I-Women,4684,551,115,467,80,907,370,421,240,1414,95,1475
29349,Madeleine Jacques,I-Women,4685,552,123,105,90,159,336,957,241,1152,86,2312
26568,Katie Bell,I-Women,4685,552,111,833,77,1118,340,869,244,651,99,1214
8615,Kelly Edelmann,I-Women,4686,554,106,1604,76,1224,356,573,247,405,103,880
26894,Trisha Beauperthuy,I-Women,4690,555,112,702,79,970,300,2128,248,320,108,570
82284,Jasmine Sheehan,I-Women,4693,556,104,2074,95,44,423,88,241,1152,97,1335
21103,Alexandra Janss,I-Women,4693,556,113,608,71,1846,333,1009,242,962,115,268
20916,Katherine Anderson,I-Women,4693,556,102,2584,89,394,358,538,244,651,109,526
5290,Nikki Sieller,I-Women,4696,559,105,1819,79,970,323,1232,253,105,108,570
41248,Alex Piller,I-Women,4712,560,106,1604,85,570,360,506,241,1152,103,880
8567,Diana Pickler,I-Women,4716,561,110,963,80,907,346,767,240,1414,107,665
30884,Merinda Parazoo,I-Women,4718,562,112,702,78,1040,314,1551,245,545,103,880
3678,Margaux Alvarez,I-Women,4721,563,115,467,76,1224,406,141,240,1414,95,1475
22927,Megin Springate,I-Women,4724,564,108,1271,75,1322,354,597,248,320,99,1214
13509,Dana Pancoast,I-Women,4751,565,110,963,71,1846,326,1134,248,320,110,488
64054,Melisa Nelson,I-Women,4753,566,109,1129,77,1118,330,1052,241,1152,114,302
37785,Heather Scaglione,I-Women,4759,567,102,2584,90,159,347,745,243,783,110,488
8335,Caity Matter Henniger,I-Women,4762,568,104,2074,100,15,361,497,240,1414,105,762
8463,Jessica Fitzgibbons,I-Women,4765,569,125,73,68,2289,320,1321,248,320,105,762
18774,Stephanie Smith,I-Women,4776,570,111,833,73,1558,347,745,241,1152,110,488
34013,Sara Woods,I-Women,4789,571,105,1819,81,823,406,141,242,962,101,1044
26790,Lauren Andrade,I-Women,4797,572,102,2584,80,907,374,388,249,253,107,665
1854,Katie Crowe,I-Women,4798,573,98,3908,91,114,392,219,255,69,110,488
5681,Gia O'Keefe,I-Women,4810,574,114,540,80,907,329,1069,240,1414,103,880
41640,Hrund Scheving,I-Women,4814,575,108,1271,71,1846,375,367,241,1152,119,178
16973,Carleen Lessard,I-Women,4814,575,111,833,75,1322,343,817,242,962,103,880
43198,Lindsay Vaughan,I-Women,4816,577,109,1129,67,2460,388,248,243,783,118,196
14354,Rory Zambard,I-Women,4823,578,98,3908,91,114,391,230,252,138,111,433
11302,Kari Karhoff,I-Women,4826,579,104,2074,84,619,373,397,243,783,102,953
23578,Sarah Scholl,I-Women,4838,580,103,2314,75,1322,366,452,244,651,124,99
20337,Amy Bailey Kelly,I-Women,4843,581,109,1129,74,1435,357,555,242,962,105,762
14197,Lindsay Andrew,I-Women,4845,582,117,328,72,1690,348,724,246,459,92,1644
58748,Dröfn Hilmarsdóttir,I-Women,4848,583,105,1819,82,743,351,659,242,962,107,665
46559,Keisha Brazell,I-Women,4852,584,111,833,70,1993,357,555,244,651,104,820
1805,Janice Marie Ferguson,I-Women,4862,585,104,2074,88,426,357,555,240,1414,112,393
30585,Chelsey McEntire,I-Women,4865,586,107,1420,72,1690,345,784,250,209,105,762
37629,Heather Wood,I-Women,4869,587,120,198,64,3065,351,659,246,459,110,488
50555,Christina Goode,I-Women,4871,588,105,1819,90,159,349,704,245,545,92,1644
32360,Jana Heere,I-Women,4877,589,121,165,69,2133,372,403,240,1414,105,762
